id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,business_hours,attributes,latitude,longitude
S9NvWyHUPsuYK7ObMV43pA,desta-ethiopian-kitchen-atlanta,Desta Ethiopian Kitchen,https://s3-media0.fl.yelpcdn.com/bphoto/ubdZEz867Suv6ByrMvo15w/o.jpg,False,https://www.yelp.com/biz/desta-ethiopian-kitchen-atlanta?adjust_creative=SgGuRTkqzGSTgI6dvK3sIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgGuRTkqzGSTgI6dvK3sIg,2323,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 33.82851784496005, 'longitude': -84.32903048606413}","['pickup', 'restaurant_reservation', 'delivery']",$$,"{'address1': '2566 Briarcliff Rd NE', 'address2': 'Ste 101', 'address3': '', 'city': 'Atlanta', 'zip_code': '30329', 'country': 'US', 'state': 'GA', 'display_address': ['2566 Briarcliff Rd NE', 'Ste 101', 'Atlanta, GA 30329']}",+14049290011,(404) 929-0011,4450.323803107122,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://destaethiopiankitchen.com/menu', 'open24_hours': None, 'waitlist_reservation': True}",33.82851784496005,-84.32903048606413
tDv2qG4N7PsYLN0QYuuaZQ,bulla-gastrobar-atlanta-4,Bulla Gastrobar,https://s3-media0.fl.yelpcdn.com/bphoto/DM5rELgalO4wUJUyJEnuDQ/o.jpg,False,https://www.yelp.com/biz/bulla-gastrobar-atlanta-4?adjust_creative=SgGuRTkqzGSTgI6dvK3sIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgGuRTkqzGSTgI6dvK3sIg,1094,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.3,"{'latitude': 33.783669, 'longitude': -84.385162}","['pickup', 'delivery']",$$,"{'address1': '60 11th St NE', 'address2': '', 'address3': None, 'city': 'Atlanta', 'zip_code': '30309', 'country': 'US', 'state': 'GA', 'display_address': ['60 11th St NE', 'Atlanta, GA 30309']}",+14049006926,(404) 900-6926,3486.7010481504817,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://bullagastrobar.com/menus/atlanta/', 'open24_hours': None, 'waitlist_reservation': None}",33.783669,-84.385162
dfL1KYHtcs6YaFVx-nZTdQ,whiskey-bird-atlanta,Whiskey Bird,https://s3-media0.fl.yelpcdn.com/bphoto/_mSDQyDY9WdEIm3P6nHirQ/o.jpg,False,https://www.yelp.com/biz/whiskey-bird-atlanta?adjust_creative=SgGuRTkqzGSTgI6dvK3sIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgGuRTkqzGSTgI6dvK3sIg,730,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.4,"{'latitude': 33.79266934764717, 'longitude': -84.351852}",['delivery'],$$,"{'address1': '1409 North Highland Ave NE', 'address2': None, 'address3': '', 'city': 'Atlanta', 'zip_code': '30306', 'country': 'US', 'state': 'GA', 'display_address': ['1409 North Highland Ave NE', 'Atlanta, GA 30306']}",+14045000575,(404) 500-0575,3049.4113673875167,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2130', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'http://www.eatwhiskeybird.com/menus/', 'open24_hours': None, 'waitlist_reservation': None}",33.79266934764717,-84.351852
9TLfCS60bIu5DLY4JBfNLw,lazy-betty-atlanta-2,Lazy Betty,https://s3-media0.fl.yelpcdn.com/bphoto/f7P5xk1Pw8ddTOv5f1pMuw/o.jpg,False,https://www.yelp.com/biz/lazy-betty-atlanta-2?adjust_creative=SgGuRTkqzGSTgI6dvK3sIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgGuRTkqzGSTgI6dvK3sIg,296,"[{'alias': 'newamerican', 'title': 'New American'}]",4.5,"{'latitude': 33.78141523610617, 'longitude': -84.38365572160312}",[],$$$$,"{'address1': '999 Peachtree St NE', 'address2': None, 'address3': '', 'city': 'Atlanta', 'zip_code': '30309', 'country': 'US', 'state': 'GA', 'display_address': ['999 Peachtree St NE', 'Atlanta, GA 30309']}",+14708511199,(470) 851-1199,3665.9095108082365,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': False}",33.78141523610617,-84.38365572160312
57d0Gmx4JKuKQWyJYu0yfg,jinya-ramen-bar-atlanta-atlanta,JINYA Ramen Bar - Buckhead,https://s3-media0.fl.yelpcdn.com/bphoto/z6xy9hicMBRzTX_61g2wRQ/o.jpg,False,https://www.yelp.com/biz/jinya-ramen-bar-atlanta-atlanta?adjust_creative=SgGuRTkqzGSTgI6dvK3sIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgGuRTkqzGSTgI6dvK3sIg,1308,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 33.85665, 'longitude': -84.38266}","['pickup', 'delivery']",$$,"{'address1': '3714 Roswell Rd', 'address2': 'Unit 35', 'address3': '', 'city': 'Atlanta', 'zip_code': '30342', 'country': 'US', 'state': 'GA', 'display_address': ['3714 Roswell Rd', 'Unit 35', 'Atlanta, GA 30342']}",+14042544770,(404) 254-4770,4892.051570186272,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://jinyaramenbar.com/menu/cat_type/main/', 'open24_hours': None, 'waitlist_reservation': True}",33.85665,-84.38266
cgONshBaun3xCVyrT_bSIw,roc-south-cuisine-atlanta,Roc South Cuisine,https://s3-media0.fl.yelpcdn.com/bphoto/huZvPuQoe5C-XyXyrhnBAQ/o.jpg,False,https://www.yelp.com/biz/roc-south-cuisine-atlanta?adjust_creative=SgGuRTkqzGSTgI6dvK3sIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgGuRTkqzGSTgI6dvK3sIg,869,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.4,"{'latitude': 33.83534, 'longitude': -84.33755}",['delivery'],$$$,"{'address1': '3009 Buford Hwy NE', 'address2': '', 'address3': None, 'city': 'Atlanta', 'zip_code': '30329', 'country': 'US', 'state': 'GA', 'display_address': ['3009 Buford Hwy NE', 'Atlanta, GA 30329']}",+14044815915,(404) 481-5915,4131.69561111729,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1700', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.rocsouth.com/menu', 'open24_hours': None, 'waitlist_reservation': None}",33.83534,-84.33755
z9oCxeqOKp2QMfM24m7bUw,mary-macs-tea-room-atlanta,Mary Mac's Tea Room,https://s3-media0.fl.yelpcdn.com/bphoto/9SxbAlnxs2IR-PybCB8Pug/o.jpg,False,https://www.yelp.com/biz/mary-macs-tea-room-atlanta?adjust_creative=SgGuRTkqzGSTgI6dvK3sIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgGuRTkqzGSTgI6dvK3sIg,5410,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'bars', 'title': 'Bars'}]",3.9,"{'latitude': 33.77286, 'longitude': -84.37988}",['delivery'],$$,"{'address1': '224 Ponce De Leon Ave NE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30308', 'country': 'US', 'state': 'GA', 'display_address': ['224 Ponce De Leon Ave NE', 'Atlanta, GA 30308']}",+14048761800,(404) 876-1800,4527.865317227014,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'http://www.marymacs.com/menu', 'open24_hours': None, 'waitlist_reservation': True}",33.77286,-84.37988
_lEHolD7sVt4-SnbuuAgcA,eight-sushi-lounge-atlanta,Eight Sushi Lounge,https://s3-media0.fl.yelpcdn.com/bphoto/T_uS6alY8hHOygVa-KX5pw/o.jpg,False,https://www.yelp.com/biz/eight-sushi-lounge-atlanta?adjust_creative=SgGuRTkqzGSTgI6dvK3sIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgGuRTkqzGSTgI6dvK3sIg,1519,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'latitude': 33.78002189659998, 'longitude': -84.41184259789043}",['delivery'],$$$,"{'address1': '930 Howell Mill Rd NW', 'address2': 'Ste B', 'address3': None, 'city': 'Atlanta', 'zip_code': '30318', 'country': 'US', 'state': 'GA', 'display_address': ['930 Howell Mill Rd NW', 'Ste B', 'Atlanta, GA 30318']}",+14047968888,(404) 796-8888,5117.727078145795,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'http://www.eightsushiatl.com/eight-sushi/', 'open24_hours': None, 'waitlist_reservation': None}",33.78002189659998,-84.41184259789043
yoHbWZBDmgHyl5oWMQRIoQ,win-taste-of-bali-atlanta,WIN - Taste of Bali,https://s3-media0.fl.yelpcdn.com/bphoto/ZekpOPRAJ-DpS7mciG-ILg/o.jpg,False,https://www.yelp.com/biz/win-taste-of-bali-atlanta?adjust_creative=SgGuRTkqzGSTgI6dvK3sIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgGuRTkqzGSTgI6dvK3sIg,298,"[{'alias': 'indonesian', 'title': 'Indonesian'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.6,"{'latitude': 33.81645894310957, 'longitude': -84.389514}","['pickup', 'delivery']",$$,"{'address1': '2285 Peachtree Rd NE', 'address2': 'Ste 100', 'address3': '', 'city': 'Atlanta', 'zip_code': '30309', 'country': 'US', 'state': 'GA', 'display_address': ['2285 Peachtree Rd NE', 'Ste 100', 'Atlanta, GA 30309']}",+14047092525,(404) 709-2525,1512.4341970662374,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 0}, {'is_overnight': False, 'start': '1630', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '1630', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '1630', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '1630', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '1630', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 5}, {'is_overnight': False, 'start': '1630', 'end': '2200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'http://www.wintasteofbali.com/menu', 'open24_hours': None, 'waitlist_reservation': None}",33.81645894310957,-84.389514
KqHES_Rr8btKCdz4RmpR_Q,grana-atlanta,Grana,https://s3-media0.fl.yelpcdn.com/bphoto/ZedbLgjy1wtdqbZWmO7vjw/o.jpg,False,https://www.yelp.com/biz/grana-atlanta?adjust_creative=SgGuRTkqzGSTgI6dvK3sIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SgGuRTkqzGSTgI6dvK3sIg,663,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.2,"{'latitude': 33.805891, 'longitude': -84.366889}",['delivery'],,"{'address1': '1835 Piedmont Ave NE', 'address2': None, 'address3': None, 'city': 'Atlanta', 'zip_code': '30324', 'country': 'US', 'state': 'GA', 'display_address': ['1835 Piedmont Ave NE', 'Atlanta, GA 30324']}",+14042319000,(404) 231-9000,1028.5869453853816,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",33.805891,-84.366889
