hex_id,lat,lon,restaurant_accessibility,grocery_store_accessibility,school_accessibility,hospital_accessibility,marta_stop_accessibility,police_station_accessibility,park_accessibility,crime_incident_accessibility,avg_rent,police_station_norm,grocery_store_norm,hospital_norm,marta_stop_norm,restaurant_norm,park_norm,user_match_score,suitability,suitability_label
8844c1a135fffff,33.7111178126322,-84.45585135704576,0.0667399757378298,0.1499097282235556,14.919423661565157,2.6198573522145,372.4700185770498,11.700890367874896,16.84067984107004,-317.9107442350196,719.1240086517664,0.5359012250000984,0.06493910792373286,0.24139615471735765,0.4473294437747628,0.0279921159136907,0.41401622832849716,0.19260345919069816,5,
8844c1af41fffff,33.7703125616471,-84.47150953082226,0.22506977206022383,0.12859121800320952,13.885739842698598,2.7725437587402118,437.81129728764955,10.049551067908887,18.516832709459266,-461.77641095940214,1074.3311641359364,0.44062784033169033,0.052493485403328335,0.27506922555687796,0.5545142462772435,0.09439888280640532,0.45676751910461594,0.22420709370885006,4,
8844c1a117fffff,33.71349024885548,-84.48404589562958,0.0020636136099050064,0.29978101366074994,13.00106874591885,1.9391954716630848,307.15092571755883,5.7199796166628385,14.683842629304273,-161.59968230694315,995.0701754385964,0.190834883588995,0.1524330944134154,0.0912847188462848,0.34018103459234506,0.0008655219114319833,0.35900479319277334,0.1926524324452528,5,
8844c1a80dfffff,33.72516092143559,-84.36544110713653,0.7080068068148672,0.38105277156065487,19.5784543104107,3.9267881224642176,518.0751398952325,14.762133635164474,23.289542774664177,-400.2289531931434,842.485549132948,0.7125184758425251,0.19987907492224952,0.5296233349251569,0.6861777871162198,0.29695258928315915,0.5784983705297395,0.37835483068965986,1,Okay
8844c1ab4bfffff,33.659180784294556,-84.35495741877644,0.0,0.07029876988425746,12.365412662183118,2.309275466451278,136.56022106025185,3.5367644263478857,5.274682831287717,-84.17204068924337,941.8544194107452,0.06487512435291945,0.018462692558040828,0.1729012174223623,0.06034673461733864,0.0,0.11901849237849509,0.038779451499148396,9,
8844c1a185fffff,33.74309131466851,-84.49188303292266,0.057528237073741356,0.20549075921417026,13.326356569882932,2.1856891605443325,371.6487306651347,4.585665552869065,16.64021676818626,-345.30738708549313,769.5515196441809,0.12539107071732544,0.09738699118829175,0.14564580858609227,0.4459822160440937,0.024128523612358305,0.4089032966381052,0.19837179742970845,5,
8844c1ab09fffff,33.67278104168855,-84.34477799080206,0.03147570207609555,0.06165543273782079,12.953019125695233,2.505181224222925,150.09367206788272,5.416045562574187,5.329864534576094,-38.53386421642121,941.8544194107452,0.1732995254408465,0.01341676250339394,0.2161057738031147,0.08254679409053348,0.013201555607989971,0.12042593503321546,0.04671289466033332,9,
8844c1aa25fffff,33.68956948816151,-84.3721271236066,0.1994175812212194,0.08930596098042981,16.706135092121222,2.956526797485729,321.6442555188076,11.750150850568641,15.855246162317615,-230.27428483762168,962.9815100154084,0.538743289569584,0.029558980390123436,0.3156443758791483,0.363955664091571,0.08363982736074213,0.388882147460676,0.1613310674286604,6,
8844c1aa27fffff,33.69716660096714,-84.37642162083235,0.32827447307724544,0.11120578752071317,17.22085104383593,3.1013592322802555,386.51054630004273,12.662490943802064,18.569778922083707,-285.85923081431395,898.0276134122288,0.5913803997339386,0.04234397200377657,0.34758535181583083,0.4703613038900971,0.137685053077947,0.45811794422042107,0.20795700430528988,5,
8844c1a93dfffff,33.74073345551565,-84.29385975565312,0.1735007485291284,0.344589060595774,15.312388057212324,3.7084879249983196,441.6356286747956,5.710235265169762,8.958709172881905,-64.3921821147036,827.567760342368,0.19027268698399494,0.17859177211959262,0.4814799659061696,0.5607876191362413,0.07276977568912416,0.21298180821121362,0.2742040741454128,3,
8844c1af47fffff,33.777115833422904,-84.46641526876502,0.33234473234199385,0.14412041401972603,13.7059826830546,2.8987762659350818,421.65064322547255,10.162651919303284,18.206448065193023,-454.5971825206324,786.1304347826087,0.44715315037635817,0.061559339896410104,0.3029082208790145,0.5280045643709976,0.1393922033709764,0.44885097137814267,0.2282775081148548,4,
8844c1aaadfffff,33.73594854797934,-84.40729896916898,0.7657204130124453,0.307554875842639,19.32748709217558,3.928552808975975,683.9715312396286,15.925637477787081,29.96600754430332,-1171.8740009617236,911.8566904196358,0.7796463817572189,0.1569714300307468,0.5300125143896035,0.9583116096096385,0.3211588605114537,0.7487856349590571,0.44063740236829196,1,Okay
8844c1a855fffff,33.72675745878245,-84.38421780676994,0.7430712389581982,0.29118025679556253,20.205697479304977,3.9712809102998428,606.9582983536411,15.19737772390955,28.59350688989845,-791.5831955518977,966.2760416666666,0.7376297158478432,0.14741202247979873,0.5394356609254054,0.8319803176628978,0.3116593319535421,0.713779177210807,0.3999009873671451,1,Okay
8844c1a103fffff,33.69829429295868,-84.47543029957069,0.0,0.26337395793620894,13.75152506194848,1.9296854536076673,288.16277011209854,5.685271429653591,12.751392026002883,-222.56098039111035,995.0701754385964,0.18883240811218469,0.13117886661120579,0.08918740370899214,0.3090331637728615,0.0,0.30971647396469715,0.17060837243354487,6,
8844c1ab01fffff,33.679579949527074,-84.33968774923515,0.06418303048461872,0.0722413460603004,13.27883566864152,2.677482759325268,176.97666441353556,7.327745566299363,4.642297260005581,-27.75055200672678,941.8544194107452,0.2835943205984829,0.0195967572536633,0.2541047150925101,0.12664523051701662,0.026919680583567022,0.10288911662144654,0.06463710448138599,8,
8844c1b9b9fffff,33.646371829099365,-84.37451613354214,0.0,0.06835459880005307,11.618556654653204,2.0993004340353427,148.66951834458837,3.9188094708302703,4.723105524772858,-69.68217000829694,907.1876867901972,0.08691706599651655,0.017327696764291568,0.12659385907948506,0.08021063479618354,0.0,0.1049501801970495,0.04123431679587224,9,
8844c1aaa5fffff,33.742748716491754,-84.40220601549521,0.9680139505987206,0.3954567287633829,19.60524853129861,4.350608090476918,705.5820114254477,17.539567351544537,31.553325659128944,-1587.8840765169125,824.0033222591362,0.8727614439939707,0.2082880215274455,0.6230915101925582,0.9937611002900992,0.40600492301153124,0.7892711417173541,0.4934835350612793,0,Most Suitable
8844c1aa3dfffff,33.69875873294127,-84.39519591714154,0.35063920052503084,0.14244773054445808,17.42088084579012,3.076755230033994,468.34857208439473,13.303518172378322,20.922289951267246,-391.0191885583624,842.1270718232045,0.6283642187058037,0.06058283699287066,0.34215924788538976,0.6046071099714176,0.14706527888977117,0.5181201581946762,0.256730954312508,3,
8844c1ab49fffff,33.65158354716312,-84.35066706262951,0.0,0.07705113097355835,11.56280484638794,2.174226270541082,115.71440609899145,3.0858218328539126,3.4427186318279666,-58.110738675159276,941.8544194107452,0.03885816516457749,0.022404681766963242,0.14311781204803709,0.026151588704721312,0.0,0.07229313954250505,0.027772088623000582,9,
8844c1aa01fffff,33.6851534598983,-84.40537732140129,0.06927632560364974,0.49475150344565283,16.298994381038284,2.879552771172028,390.72708091922794,11.822791596198483,14.91985119095749,-369.6241544530931,842.1270718232045,0.5429342694010059,0.26625573461673707,0.29866872035196224,0.4772780407419108,0.029055913115544677,0.3650243340324978,0.3014198176311974,2,Less Suitable
8844c1a815fffff,33.747951048765685,-84.37832897555838,1.3969707678671057,0.6228317934256973,20.346248545878236,5.494728988073657,653.1565879244745,17.59694761272171,34.80137864564801,-1725.1099250338095,949.1621621621622,0.8760719760545951,0.3410282644473748,0.875413016149691,0.9077632628595138,0.5859182181273758,0.872114693938435,0.5752352253523005,0,Most Suitable
8844c1b8b7fffff,33.66553103593194,-84.43003561565017,0.0,0.07379004576559806,13.583673542450352,2.3186676817707768,293.285818814121,6.398568016359025,5.819868893360892,-86.75419487080363,801.6493055555555,0.22998577985671234,0.020500879151974984,0.17497255264459932,0.31743693202124423,0.0,0.132923792012159,0.10867690632377229,8,
8844c1a85dfffff,33.71995778140708,-84.38931008601888,0.6037208599381969,0.229870562523029,20.28077949410379,3.681844287813031,588.9755699643633,14.496142286426908,26.21623257838143,-659.3471588672323,812.3181377303589,0.6971722074606944,0.11161977884407191,0.47560404608607987,0.80248173378306,0.2532129223014392,0.6531453607714216,0.3602889807090367,1,Okay
8844c1aac7fffff,33.72393461631573,-84.43627210800642,0.3573505669543769,0.219564890542484,16.747914854890915,3.169505910086877,516.0467260228203,13.689342316046076,24.95657499655197,-427.46965623731546,973.6969696969696,0.6506241940208548,0.10560338736252443,0.3626142464075306,0.6828504090085653,0.1498801637462998,0.6210170337108444,0.30736312811726213,2,Less Suitable
8844c1aa8dfffff,33.730737830306076,-84.43117988375819,0.44771593905939316,0.38338580574581926,17.685568411781674,3.3271205767327974,567.972526230265,13.7826499251147,27.760379338929468,-549.2986751366612,826.6378012048193,0.6560075405756588,0.20124108673712973,0.3973741831699543,0.768028672272571,0.18778125589658684,0.6925297560769824,0.3881158493705631,1,Okay
8844c1ab55fffff,33.67357842624736,-84.35415872193254,0.05300154043153284,0.06627342228713133,13.760728573195617,2.5284583218493974,177.94679325826894,7.643802999583366,7.76534275665421,-81.88990267678736,941.8544194107452,0.3018291324383007,0.016112717996524032,0.22123924557149144,0.12823661456515037,0.022229934113126706,0.18254427734827217,0.06697963515572318,8,
8844c1af01fffff,33.79151537476359,-84.46562980105486,0.3465842701483784,0.20314058495017046,12.597967521158163,2.9791414265355685,345.5483208511522,9.346280126073122,14.886175064963243,-304.25306728396293,740.485564304462,0.400052894305146,0.0960149730948794,0.32063174851651843,0.40316751565330233,0.14536455784709235,0.3641654041092523,0.20927069619112554,5,
8844c1a123fffff,33.70352008498925,-84.45154665871257,0.05433285137568284,0.13648905500523678,15.018809919909295,2.6873272753039523,372.4224548342314,11.244862347036857,14.358323787700805,-311.0158166737202,719.1240086517664,0.5095908640405006,0.05710419680102745,0.2562757995490378,0.44725142096160597,0.02278831325327207,0.3507022386269307,0.18397801518557222,6,
8844c1ab07fffff,33.68637804317212,-84.33459715600694,0.09647913015607032,0.06999664220593102,13.647052706831866,2.7932226631440633,203.5301563811703,7.595439211490742,4.570226228133776,-18.890639633534914,962.9815100154084,0.29903880231834,0.018286312173175643,0.2796296984157196,0.17020315972296032,0.040465327784798354,0.10105090144537646,0.07769265035426441,8,
8844c1a853fffff,33.73515176605787,-84.3979065426513,0.8301697754455534,0.32890301241977593,19.556900679908054,4.2163681499426096,671.9663068945443,16.557557379589916,31.36938856443387,-1296.52564337285,824.0033222591362,0.8161047570198456,0.16943434824627554,0.5934865759357318,0.9386184290380577,0.34819024618168304,0.7845797150771453,0.450265281700684,1,Okay
8844c1a93bfffff,33.74913391406182,-84.30752880335179,0.4755762585918923,0.5817404305732473,17.27562401909358,4.119959898708201,425.83391708302855,9.75519670631152,14.970361621337267,-149.79591817545702,827.567760342368,0.4236451788508748,0.3170393653345988,0.5722249459897559,0.5348667407942943,0.19946644584645565,0.3663126330517083,0.370352455765472,1,Okay
8844c106d5fffff,33.768698866875184,-84.28286346358676,0.2276872021121067,0.697684187977931,15.685262296492382,4.341578435937868,413.21598012493837,5.598836638034163,7.678667059500809,-7.386683808323706,827.567760342368,0.18384558611208998,0.38472665789591853,0.6211001332005361,0.514168476121028,0.09549668670277013,0.1803335613675819,0.37221114701923,1,Okay
8844c1aa63fffff,33.676761713253555,-84.3916932605495,0.01574236274091017,0.15071313110576934,15.526851518733581,2.7406155803873395,341.7234271354326,11.045138229762008,14.048413757828405,-299.0166961608159,801.6493055555555,0.4980678580458654,0.06540812986290637,0.26802786649999255,0.3968932203593861,0.00660267010479516,0.3427977962270899,0.17303948917707543,6,
8844c1ab53fffff,33.6819723496921,-84.3678334549797,0.12030843823429113,0.07938193098314807,15.86871481266148,2.8176687207389404,270.4734820765577,10.623895080438793,12.98089769265093,-188.95355813186177,962.9815100154084,0.4737643968460814,0.023765389283111515,0.28502096963540524,0.2800159348187644,0.05045982877905798,0.31557015454161647,0.12619861902659715,7,
8844c1a8cbfffff,33.76553939543108,-84.41510941443985,1.3527045468388976,0.523066030183313,17.737930263152027,4.3094294747047455,653.8792143273668,15.199468997865011,32.631714596999196,-1136.7395547419417,1039.416846652268,0.7377503710929584,0.2827855909706065,0.6140100832500998,0.908948647807674,0.5673520562973183,0.8167761025846437,0.5295874392744836,0,Most Suitable
8844c1a8c9fffff,33.75794253157811,-84.4108074511976,1.2142685673108629,0.4991057670306025,18.48029957024665,4.380157159277734,687.8343216275396,16.29751569245869,33.150209948769756,-1379.462041267629,964.0865737344094,0.8011017520720525,0.268797728422707,0.6296081864940872,0.9646480700066027,0.509289164563638,0.830000639539266,0.5315957211009311,0,Most Suitable
8844c1ab25fffff,33.68397790071971,-84.3064618867296,0.03132232730132693,0.04012802789819609,12.313676201466844,2.704590590888955,171.51523853420667,2.5480542199060094,0.6083164182526605,-0.06014068661237032,715.7635467980296,0.007831869931579805,0.0008491885168121945,0.26008300715740407,0.1176863936866189,0.013137227078857382,0.0,0.040369079879383166,9,
8844c1aa03fffff,33.69275092278068,-84.40967567460832,0.20059446142805568,0.26857851641459557,16.938542820112943,2.968338245992694,451.5777799323272,12.670600926386923,17.353490893533497,-358.79770029835566,842.1270718232045,0.5918483020544837,0.13421725764031023,0.3182492426210045,0.5770965671705786,0.08413343507938588,0.4270957837977671,0.272036424164156,3,
8844c1a863fffff,33.72436171342043,-84.35605450086634,0.6658484743105508,0.5305548797117152,18.784087979996084,3.8549464584250996,452.58798430039974,13.797359277576827,19.662043393305794,-285.39495973514624,1033.7344720496894,0.6568561909986071,0.2871575378552276,0.5137795574896662,0.5787536904748005,0.27927051917236906,0.48597680894229656,0.38589820562047883,1,Okay
8844c1a901fffff,33.72714949491081,-84.30404621421303,0.22012362197985624,0.29265786457646165,15.537620219180084,3.5428586951020122,398.8740267437729,6.787927785275828,8.050867504260879,-48.874277969424995,827.567760342368,0.25244974170826917,0.14827464132530943,0.4449525177966722,0.49064216211256595,0.09232436592434896,0.18982675840290356,0.2418304738812536,4,
8844c1149bfffff,33.69077305865625,-84.30137091817723,0.0371732676768588,0.05358898340740846,12.8949839979349,2.805717598358564,206.84819772344565,2.8926258235510587,0.8236436887962102,-0.23666885082839062,715.7635467980296,0.027711795844177378,0.008707616207117148,0.2823852995735885,0.17564602238167895,0.01559123158493254,0.005492052024993239,0.060764452896911104,9,
8844c1aa8bfffff,33.73912939789924,-84.4448802856576,0.3813809998835798,0.3599408366450319,16.648127394052267,3.165271941475601,521.9448348775753,13.429702669574636,27.916265549093517,-372.23031678150215,955.8523409363744,0.6356443846540263,0.1875540498656475,0.36168049776399436,0.6925255737009346,0.15995902063190603,0.6965057279733374,0.35725141638168706,1,Okay
8844c1aaabfffff,33.74434181231178,-84.4209943745041,0.746712009804158,0.34292464506217957,19.016943172939328,3.7340381346553375,666.1244544442816,14.940728649735032,33.00228830989241,-988.1232581313616,879.4219653179191,0.7228224463974504,0.17762009599240977,0.4871147440067366,0.9290355464638838,0.31318634598686496,0.826227808841668,0.44533120242621854,1,Okay
8844c1aa69fffff,33.6623609156913,-84.39248723557778,0.0,0.08832085342088858,14.024934818681741,2.3676709154904536,266.13616505613686,8.581464760383128,9.122326436823196,-142.5565389231615,907.1876867901972,0.35592716645673117,0.02898388031505599,0.18577960088127643,0.27290106842192663,0.0,0.21715496530127612,0.10936519832153978,8,
8844c1ab61fffff,33.663587540998925,-84.32173268555405,0.0,0.039024884169756496,10.868917896901868,2.439840588597046,99.7720504069089,2.7431721778853335,1.3158453482464836,-0.475751855654876,941.8544194107452,0.01908912534036289,0.000205179611499115,0.2016957166002883,0.0,0.0,0.018045952483886525,0.007956033588007257,9,
8844c1af05fffff,33.790719927499886,-84.45622568111659,0.43218789748201636,0.24851792743998258,13.134150961578941,3.212252387021242,368.25185528967825,10.11220762692395,16.325468334679012,-288.51244782212177,883.4307992202729,0.4442427863631715,0.12250600224138729,0.37204144545362516,0.4404100352813568,0.18126847648752628,0.4008754478326873,0.24140837963059494,4,
8844c1af5dfffff,33.778703267426096,-84.48522461709604,0.09804377048844373,0.12428891439848072,12.462605526978015,2.56115071342668,364.48964423102694,5.547903372572399,14.528069903439157,-348.7767391359255,1074.3311641359364,0.18090701098530856,0.04998182553220244,0.22844914226461843,0.4342385636289544,0.04112157006032868,0.35503171578197135,0.1735577802256954,6,
8844c1a811fffff,33.748749872624614,-84.38772026097715,1.341290676497307,0.571479871044975,19.82054423361337,5.337097306007612,684.2282204150242,19.74494746620057,35.454489847539435,-1917.3965727018863,949.1621621621622,0.9999999999999999,0.3110493102408267,0.8406493268498919,0.9587326784823669,0.5625648447633989,0.8887726894159197,0.5719080786173807,0,Most Suitable
8844c1ab13fffff,33.70316888923743,-84.36194495367852,0.36987729860001745,0.18350514754654823,17.47478866581695,3.307019062289615,355.3819587885211,12.206415032895713,15.504743897978791,-200.80793705087228,715.7635467980296,0.5650672757753011,0.0845519187152499,0.3929410464210523,0.4192984601495998,0.1551341321568054,0.3799423756158579,0.21470204269233134,4,
8844c1b99bfffff,33.64875174775806,-84.40266517692088,0.0,0.06279108378689374,12.011277373468088,2.03089283224917,206.9984554242742,4.514623766451296,4.942979603350783,-97.10048567269345,907.1876867901972,0.12129234222158244,0.01407974899379955,0.1115074209785295,0.17589250274303084,0.0,0.11055820130579795,0.06430749208082401,9,
8844c1b8b3fffff,33.66632199968833,-84.43942560901326,0.0,0.06124403770789319,13.55005338416602,2.114038050199066,287.395969814575,5.418318396878059,4.74198722751291,-74.84092152533417,801.6493055555555,0.17343065574030994,0.013176592472921408,0.12984405537644977,0.30777531666501823,0.0,0.10543176942402968,0.09842701380893816,8,
8844c1a81bfffff,33.74954806928297,-84.3971127086474,1.2280096843604018,0.5131398837704237,19.29002842373008,4.827979083022343,700.4288590646343,18.965504786138734,33.8581929065265,-2003.2550987895333,1172.5910470409713,0.9550303548846474,0.276990764312448,0.7283696918884993,0.9853079504748756,0.5150524711423706,0.8480581722753353,0.5484611724206079,0,Most Suitable
8844c1aac1fffff,33.717130587288565,-84.44136397861061,0.2533283077289753,0.1612047119603176,15.950968661774063,3.0254078419728185,464.90829698567495,13.1753713933233,21.36826122111655,-351.42585119931647,1123.5588972431078,0.620970839661789,0.07153305386596323,0.3308352258263787,0.5989637369874932,0.10625109277870365,0.5294949246582176,0.2559223372648851,3,
8844c1a90dfffff,33.719553331907804,-84.29975929101144,0.14262337615340345,0.17449771506139863,14.964766138684155,3.3599651810865283,373.4471232747361,4.30583793906688,5.3586494331708066,-18.26212851819889,827.567760342368,0.10924652435355453,0.07929343191530404,0.404617648480751,0.4489322709020005,0.05981917184043914,0.12116011124887664,0.1841584412183462,6,
8844c1a1e5fffff,33.72710478052324,-84.47386260950286,0.06106576178013612,0.185820756155536,13.93133121430918,2.4152588335381777,378.5779939951162,9.576755463383172,19.65783757066447,-157.94854241505783,1169.0265486725664,0.41335008009160035,0.08590375757990736,0.19627451900783843,0.45734887026586457,0.02561223409523189,0.48586953689683876,0.20667900484551358,5,
8844c1af09fffff,33.7847130284517,-84.47072475931795,0.2842084564764298,0.15617619016199905,12.968012548467737,2.8550607418616583,378.13826865638885,8.742070417821784,15.671478612111496,-374.9484919439326,740.485564304462,0.36519324798303565,0.06859743202885334,0.29326731064734124,0.4566275517591428,0.11920286109468752,0.38419504515500946,0.20544904113848966,5,
8844c1ab11fffff,33.69557196534941,-84.35765197048111,0.2474845681370289,0.11595622998943263,16.420971898548725,3.143583346663574,306.26089795039513,11.298300575192041,13.080783600748092,-178.76881617253866,962.9815100154084,0.5126739620247439,0.04511725274241635,0.3568973503566182,0.33872104708785067,0.10380010842908742,0.31811780492722963,0.16178777128638938,6,
8844c1a1a5fffff,33.7483135563425,-84.4679855856243,0.1713388835821416,0.1249626044391805,15.043338170793422,2.7008241258119843,457.2079488605676,11.023267398157843,24.74926120885774,-415.8902616997726,831.7218543046357,0.49680602884305747,0.0503751218674362,0.2592523605514794,0.5863322074356222,0.07186304514994152,0.61572937040354,0.23883256843631145,4,
8844c1a1a7fffff,33.755911030250694,-84.47229409630066,0.12571331786762124,0.12933059927477752,14.828758930091876,2.6253103793480106,449.4292024939326,10.17046428658202,21.871209128260777,-485.8008670367511,1074.3311641359364,0.44760388189648437,0.052925131897829145,0.24259875141954412,0.5735720746454843,0.05272674625277779,0.5423229146518905,0.22848673695910535,4,
8844c1ab6bfffff,33.66438609141715,-84.33110992177605,0.0016469411459656246,0.04363691491841737,11.331450044955284,2.3839342820474547,108.84126481839945,3.438137211833217,2.2010606937785915,-5.539577487053257,941.8544194107452,0.059184865211492216,0.00289765639139861,0.1893662822802572,0.014876996207155269,0.0006907609262849194,0.040623904262648516,0.014868191715430475,9,
8844c1a1edfffff,33.72029792206199,-84.4789544297488,0.0281836033765705,0.24650900237330015,13.475719056087513,2.1597654453955046,337.18400628961905,6.807389576826739,16.71944104942982,-137.9186553668098,1169.0265486725664,0.25357258227338164,0.12133320344854077,0.13992865853656883,0.3894468260366004,0.011820781830690241,0.41092395975770907,0.1965952971422506,5,
8844c1aa95fffff,33.75352963491767,-84.44409237064042,0.4889098301507867,0.26115372712934437,16.98484319794258,3.3009681132627735,546.0913196607128,12.933483623917688,27.535074077701125,-462.7566921500278,909.4235751295336,0.6070152180026677,0.12988270875379426,0.39160658554884065,0.7321350863043341,0.20505881948000648,0.6867832093760132,0.3436228546577018,2,Less Suitable
8844c1aa53fffff,33.68753271541644,-84.43354740519531,0.00707759332451904,0.11105802186248726,15.63927901840976,2.7973805556705504,388.69355761623024,11.316576660480463,10.818718409785012,-92.88683821587723,991.3541666666666,0.5137283937238818,0.04225770727023043,0.2805466694334633,0.4739422812049515,0.002968487934549895,0.26042246665755664,0.17580289896228624,6,
8844c1a169fffff,33.66790204571386,-84.45820907172546,0.0,0.08661427741355192,13.451833347432977,1.5252761187839021,270.7420430830213,4.319076288039736,4.172010791179328,-10.24151022212347,936.644591611479,0.11001030579695112,0.02798759114802871,0.0,0.2804564780558376,0.0,0.09089417632928429,0.0929602155038795,8,
8844c1b9b1fffff,33.65317469856902,-84.36942730860476,0.0,0.06678938901203291,12.207354636804478,2.1718313905723123,159.8289829815481,3.9451618176618135,5.823842957676979,-105.24545472434605,907.1876867901972,0.0884374544936889,0.016413936375521538,0.14258965132518353,0.0985164444887617,0.0,0.13302515292162262,0.04773375308995909,9,
8844c1a889fffff,33.77913663231031,-84.40492039239916,2.3061275807051578,1.0226028080698513,16.200721587809163,4.8601624119435725,583.3848020709045,14.389317277986867,35.3379605712082,-1288.4337908944842,1039.416846652268,0.691008979757264,0.5744122622706279,0.7354673212012547,0.7933107263537182,0.9672372492977622,0.8858005398761496,0.7066223458788263,0,Most Suitable
